Filled container:
Container contains 10000 elements.
0: It is TRIANGLE. Coordinates of vertices: (-90, -29), (7, -67), (22, 76). Perimeter =  401.484279; Color: GREEN
253: It is TRIANGLE. Coordinates of vertices: (31, -67), (76, -68), (-28, -78). Perimeter =  209.507437; Color: BLUE
254: It is CIRCLE. Center coordinates: (-36, -31), radius: 59. Perimeter = 370.707933; Color: PURPLE
255: It is TRIANGLE. Coordinates of vertices: (-42, 56), (-70, -63), (94, 50). Perimeter =  457.542772; Color: BLUE
256: It is RECTANGLE. Coordinates of angles: (-91, -1), (-73, 71). Perimeter = 180.000000; Color: ORANGE
257: It is CIRCLE. Center coordinates: (25, 22), radius: 15. Perimeter = 94.247780; Color: PURPLE
258: It is TRIANGLE. Coordinates of vertices: (-17, 96), (-12, 36), (-36, 22). Perimeter =  164.393123; Color: PURPLE
259: It is RECTANGLE. Coordinates of angles: (86, -73), (172, 9). Perimeter = 336.000000; Color: YELLOW
260: It is CIRCLE. Center coordinates: (-28, 5), radius: 90. Perimeter = 565.486678; Color: GREEN
261: It is TRIANGLE. Coordinates of vertices: (35, 74), (9, 88), (-2, -85). Perimeter =  366.127282; Color: ORANGE
262: It is CIRCLE. Center coordinates: (8, 47), radius: 84. Perimeter = 527.787566; Color: ORANGE
263: It is CIRCLE. Center coordinates: (89, -24), radius: 56. Perimeter = 351.858377; Color: YELLOW
264: It is RECTANGLE. Coordinates of angles: (91, -3), (100, 40). Perimeter = 104.000000; Color: CYAN
265: It is CIRCLE. Center coordinates: (-90, 32), radius: 43. Perimeter = 270.176968; Color: GREEN
266: It is CIRCLE. Center coordinates: (28, -86), radius: 20. Perimeter = 125.663706; Color: YELLOW
267: It is TRIANGLE. Coordinates of vertices: (-86, -65), (17, 86), (97, 85). Perimeter =  499.410224; Color: GREEN
268: It is CIRCLE. Center coordinates: (-56, -4), radius: 35. Perimeter = 219.911486; Color: ORANGE
269: It is TRIANGLE. Coordinates of vertices: (8, -23), (-93, 12), (18, -33). Perimeter =  240.809394; Color: GREEN
270: It is CIRCLE. Center coordinates: (68, -40), radius: 89. Perimeter = 559.203492; Color: BLUE
271: It is RECTANGLE. Coordinates of angles: (-41, -38), (57, -33). Perimeter = 206.000000; Color: RED
272: It is RECTANGLE. Coordinates of angles: (-72, 23), (18, 77). Perimeter = 288.000000; Color: CYAN
273: It is RECTANGLE. Coordinates of angles: (78, 26), (126, 38). Perimeter = 120.000000; Color: CYAN
274: It is TRIANGLE. Coordinates of vertices: (-37, -44), (94, 89), (98, -79). Perimeter =  494.192416; Color: BLUE
275: It is TRIANGLE. Coordinates of vertices: (48, -100), (0, -53), (5, 18). Perimeter =  263.945309; Color: BLUE
276: It is RECTANGLE. Coordinates of angles: (59, -74), (147, 3). Perimeter = 330.000000; Color: ORANGE
277: It is TRIANGLE. Coordinates of vertices: (18, -54), (34, -3), (55, -4). Perimeter =  136.675994; Color: CYAN
278: It is TRIANGLE. Coordinates of vertices: (-11, 54), (-17, -81), (-100, 19). Perimeter =  360.725675; Color: BLUE
279: It is CIRCLE. Center coordinates: (24, 55), radius: 19. Perimeter = 119.380521; Color: GREEN
280: It is TRIANGLE. Coordinates of vertices: (23, 12), (26, 56), (-81, 51). Perimeter =  262.290962; Color: BLUE
281: It is RECTANGLE. Coordinates of angles: (-22, 26), (-2, 125). Perimeter = 238.000000; Color: ORANGE
282: It is RECTANGLE. Coordinates of angles: (-57, -26), (-27, -19). Perimeter = 74.000000; Color: YELLOW
283: It is CIRCLE. Center coordinates: (-27, -90), radius: 59. Perimeter = 370.707933; Color: RED
284: It is TRIANGLE. Coordinates of vertices: (-29, -80), (23, 67), (-7, 30). Perimeter =  315.738715; Color: ORANGE
285: It is TRIANGLE. Coordinates of vertices: (-8, 48), (-68, -52), (-34, 31). Perimeter =  237.377411; Color: YELLOW
286: It is TRIANGLE. Coordinates of vertices: (48, 71), (-7, 62), (-71, 8). Perimeter =  274.116873; Color: CYAN
287: It is TRIANGLE. Coordinates of vertices: (24, 86), (10, 74), (69, 38). Perimeter =  153.350070; Color: CYAN
288: It is TRIANGLE. Coordinates of vertices: (-83, -77), (-57, 6), (63, 87). Perimeter =  451.328462; Color: ORANGE
289: It is TRIANGLE. Coordinates of vertices: (-33, -59), (69, -99), (-54, -73). Perimeter =  260.519565; Color: YELLOW
290: It is RECTANGLE. Coordinates of angles: (18, -45), (67, -29). Perimeter = 130.000000; Color: PURPLE
291: It is TRIANGLE. Coordinates of vertices: (80, -52), (-28, 51), (94, -41). Perimeter =  319.846433; Color: BLUE
292: It is RECTANGLE. Coordinates of angles: (40, -43), (85, 31). Perimeter = 238.000000; Color: YELLOW
293: It is RECTANGLE. Coordinates of angles: (32, -98), (44, -62). Perimeter = 96.000000; Color: ORANGE
294: It is RECTANGLE. Coordinates of angles: (-87, 59), (-41, 74). Perimeter = 122.000000; Color: BLUE
295: It is TRIANGLE. Coordinates of vertices: (1, -96), (39, 98), (-98, 65). Perimeter =  527.607682; Color: ORANGE
296: It is CIRCLE. Center coordinates: (-74, -96), radius: 5. Perimeter = 31.415927; Color: CYAN
297: It is CIRCLE. Center coordinates: (-16, -100), radius: 88. Perimeter = 552.920307; Color: PURPLE
298: It is TRIANGLE. Coordinates of vertices: (-52, 29), (-17, 22), (4, -90). Perimeter =  281.162940; Color: YELLOW
299: It is RECTANGLE. Coordinates of angles: (-55, -38), (12, 28). Perimeter = 266.000000; Color: PURPLE
300: It is CIRCLE. Center coordinates: (29, 14), radius: 58. Perimeter = 364.424748; Color: YELLOW
301: It is CIRCLE. Center coordinates: (80, 29), radius: 15. Perimeter = 94.247780; Color: RED
302: It is TRIANGLE. Coordinates of vertices: (-91, 22), (38, -92), (27, 85). Perimeter =  483.260198; Color: PURPLE
303: It is CIRCLE. Center coordinates: (25, -3), radius: 88. Perimeter = 552.920307; Color: RED
304: It is RECTANGLE. Coordinates of angles: (-27, -25), (71, 40). Perimeter = 326.000000; Color: BLUE
305: It is TRIANGLE. Coordinates of vertices: (6, -25), (-63, 53), (-2, 26). Perimeter =  222.471288; Color: YELLOW
306: It is CIRCLE. Center coordinates: (-8, 11), radius: 19. Perimeter = 119.380521; Color: RED
307: It is TRIANGLE. Coordinates of vertices: (62, 99), (-22, 33), (-55, 28). Perimeter =  277.061192; Color: PURPLE
308: It is CIRCLE. Center coordinates: (7, 40), radius: 19. Perimeter = 119.380521; Color: GREEN
309: It is RECTANGLE. Coordinates of angles: (-72, 2), (2, 2). Perimeter = 148.000000; Color: RED
310: It is TRIANGLE. Coordinates of vertices: (-19, 1), (72, 60), (37, -43). Perimeter =  288.454920; Color: CYAN
311: It is TRIANGLE. Coordinates of vertices: (-85, 68), (-85, -16), (1, 86). Perimeter =  305.280171; Color: YELLOW
312: It is TRIANGLE. Coordinates of vertices: (11, 19), (-19, 81), (-86, 87). Perimeter =  254.605786; Color: YELLOW
313: It is RECTANGLE. Coordinates of angles: (22, 81), (50, 154). Perimeter = 202.000000; Color: CYAN
314: It is CIRCLE. Center coordinates: (13, -38), radius: 89. Perimeter = 559.203492; Color: GREEN
315: It is CIRCLE. Center coordinates: (8, -92), radius: 16. Perimeter = 100.530965; Color: GREEN
316: It is CIRCLE. Center coordinates: (79, 63), radius: 43. Perimeter = 270.176968; Color: RED
317: It is RECTANGLE. Coordinates of angles: (-11, 58), (11, 108). Perimeter = 144.000000; Color: ORANGE
318: It is TRIANGLE. Coordinates of vertices: (83, 72), (-55, -96), (-32, -38). Perimeter =  438.944266; Color: YELLOW
319: It is CIRCLE. Center coordinates: (58, 28), radius: 37. Perimeter = 232.477856; Color: PURPLE
320: It is TRIANGLE. Coordinates of vertices: (12, 32), (42, 77), (-95, 66). Perimeter =  303.796157; Color: YELLOW
321: It is CIRCLE. Center coordinates: (38, -35), radius: 52. Perimeter = 326.725636; Color: PURPLE
322: It is CIRCLE. Center coordinates: (44, -52), radius: 86. Perimeter = 540.353936; Color: BLUE
323: It is TRIANGLE. Coordinates of vertices: (7, -59), (-59, -51), (-52, -51). Perimeter =  133.022983; Color: RED
324: It is RECTANGLE. Coordinates of angles: (-85, 31), (-33, 42). Perimeter = 126.000000; Color: PURPLE
325: It is RECTANGLE. Coordinates of angles: (-78, 20), (-2, 38). Perimeter = 188.000000; Color: ORANGE
326: It is RECTANGLE. Coordinates of angles: (26, 40), (88, 90). Perimeter = 224.000000; Color: ORANGE
327: It is TRIANGLE. Coordinates of vertices: (2, 43), (-74, -63), (10, 59). Perimeter =  296.440173; Color: RED
328: It is TRIANGLE. Coordinates of vertices: (-82, -71), (-3, 52), (-23, -97). Perimeter =  360.995906; Color: YELLOW
329: It is RECTANGLE. Coordinates of angles: (-76, -60), (-75, -15). Perimeter = 92.000000; Color: RED
330: It is RECTANGLE. Coordinates of angles: (5, 41), (39, 122). Perimeter = 230.000000; Color: YELLOW
331: It is TRIANGLE. Coordinates of vertices: (-56, -31), (47, -64), (39, -31). Perimeter =  237.113147; Color: CYAN
332: It is TRIANGLE. Coordinates of vertices: (3, -25), (-29, -28), (20, -97). Perimeter =  190.748645; Color: GREEN
333: It is TRIANGLE. Coordinates of vertices: (18, -33), (0, -73), (-79, -59). Perimeter =  224.518442; Color: PURPLE
334: It is RECTANGLE. Coordinates of angles: (55, -26), (130, 38). Perimeter = 278.000000; Color: RED
335: It is RECTANGLE. Coordinates of angles: (-61, -91), (-2, -81). Perimeter = 138.000000; Color: YELLOW
336: It is CIRCLE. Center coordinates: (-79, 62), radius: 84. Perimeter = 527.787566; Color: CYAN
337: It is TRIANGLE. Coordinates of vertices: (16, 64), (90, 15), (-25, -32). Perimeter =  317.374812; Color: PURPLE
338: It is RECTANGLE. Coordinates of angles: (-51, -27), (-40, 49). Perimeter = 174.000000; Color: YELLOW
339: It is CIRCLE. Center coordinates: (-88, 86), radius: 99. Perimeter = 622.035345; Color: RED
340: It is TRIANGLE. Coordinates of vertices: (-54, -9), (-1, 9), (31, -89). Perimeter =  275.791575; Color: BLUE
341: It is RECTANGLE. Coordinates of angles: (-91, -44), (3, 43). Perimeter = 362.000000; Color: PURPLE
342: It is CIRCLE. Center coordinates: (31, -24), radius: 3. Perimeter = 18.849556; Color: YELLOW
343: It is RECTANGLE. Coordinates of angles: (-64, 31), (21, 129). Perimeter = 366.000000; Color: PURPLE
344: It is TRIANGLE. Coordinates of vertices: (18, 76), (90, 34), (52, -60). Perimeter =  324.930590; Color: ORANGE
345: It is TRIANGLE. Coordinates of vertices: (-32, 82), (-29, -63), (8, 49). Perimeter =  314.839980; Color: RED
346: It is CIRCLE. Center coordinates: (-95, 62), radius: 4. Perimeter = 25.132741; Color: PURPLE
347: It is RECTANGLE. Coordinates of angles: (49, -17), (116, -10). Perimeter = 148.000000; Color: ORANGE
348: It is TRIANGLE. Coordinates of vertices: (14, 84), (-60, -25), (83, -27). Perimeter =  405.458078; Color: BLUE
349: It is TRIANGLE. Coordinates of vertices: (58, 56), (14, 45), (86, -41). Perimeter =  258.475149; Color: GREEN
350: It is RECTANGLE. Coordinates of angles: (-71, 6), (25, 100). Perimeter = 380.000000; Color: PURPLE
351: It is RECTANGLE. Coordinates of angles: (40, 85), (119, 138). Perimeter = 264.000000; Color: GREEN
352: It is CIRCLE. Center coordinates: (-20, -40), radius: 76. Perimeter = 477.522083; Color: YELLOW
353: It is CIRCLE. Center coordinates: (30, -26), radius: 34. Perimeter = 213.628300; Color: PURPLE
354: It is RECTANGLE. Coordinates of angles: (-72, -27), (19, 65). Perimeter = 366.000000; Color: ORANGE
355: It is RECTANGLE. Coordinates of angles: (-13, 19), (33, 103). Perimeter = 260.000000; Color: RED
356: It is TRIANGLE. Coordinates of vertices: (-33, -43), (49, 74), (41, 41). Perimeter =  288.776340; Color: GREEN
357: It is CIRCLE. Center coordinates: (11, 41), radius: 62. Perimeter = 389.557489; Color: GREEN
358: It is TRIANGLE. Coordinates of vertices: (-67, -35), (46, 12), (20, 33). Perimeter =  266.228108; Color: YELLOW
359: It is TRIANGLE. Coordinates of vertices: (39, -3), (-64, 99), (37, 83). Perimeter =  333.241341; Color: GREEN
360: It is TRIANGLE. Coordinates of vertices: (18, 49), (89, 44), (6, -16). Perimeter =  239.690069; Color: PURPLE
361: It is CIRCLE. Center coordinates: (-94, -92), radius: 87. Perimeter = 546.637122; Color: YELLOW
362: It is CIRCLE. Center coordinates: (-67, 38), radius: 44. Perimeter = 276.460153; Color: ORANGE
363: It is TRIANGLE. Coordinates of vertices: (-4, -90), (49, -26), (-91, -6). Perimeter =  345.451552; Color: PURPLE
364: It is TRIANGLE. Coordinates of vertices: (-8, 34), (-7, -19), (3, -97). Perimeter =  263.108867; Color: YELLOW
365: It is RECTANGLE. Coordinates of angles: (-34, -66), (-16, 4). Perimeter = 176.000000; Color: YELLOW
366: It is CIRCLE. Center coordinates: (23, -96), radius: 94. Perimeter = 590.619419; Color: ORANGE
367: It is TRIANGLE. Coordinates of vertices: (-83, 79), (-65, 93), (-49, -46). Perimeter =  292.262841; Color: CYAN
368: It is RECTANGLE. Coordinates of angles: (-57, -17), (-22, 5). Perimeter = 114.000000; Color: YELLOW
369: It is TRIANGLE. Coordinates of vertices: (5, 92), (92, -82), (-78, 76). Perimeter =  511.152207; Color: RED
370: It is CIRCLE. Center coordinates: (-18, 38), radius: 46. Perimeter = 289.026524; Color: ORANGE
371: It is RECTANGLE. Coordinates of angles: (-49, 16), (46, 16). Perimeter = 190.000000; Color: ORANGE
372: It is TRIANGLE. Coordinates of vertices: (26, -43), (25, 29), (1, -64). Perimeter =  200.703463; Color: PURPLE
373: It is CIRCLE. Center coordinates: (-43, -55), radius: 28. Perimeter = 175.929189; Color: ORANGE
374: It is RECTANGLE. Coordinates of angles: (54, 76), (80, 88). Perimeter = 76.000000; Color: PURPLE
375: It is RECTANGLE. Coordinates of angles: (10, -33), (72, -31). Perimeter = 128.000000; Color: GREEN
376: It is CIRCLE. Center coordinates: (74, 4), radius: 72. Perimeter = 452.389342; Color: GREEN
377: It is RECTANGLE. Coordinates of angles: (-70, 67), (12, 134). Perimeter = 298.000000; Color: RED
378: It is TRIANGLE. Coordinates of vertices: (-56, -72), (3, 22), (48, -35). Perimeter =  293.989979; Color: GREEN
379: It is TRIANGLE. Coordinates of vertices: (-82, -2), (-39, -100), (89, 75). Perimeter =  511.370943; Color: PURPLE
380: It is CIRCLE. Center coordinates: (-36, 95), radius: 1. Perimeter = 6.283185; Color: ORANGE
381: It is RECTANGLE. Coordinates of angles: (-61, 5), (-41, 30). Perimeter = 90.000000; Color: PURPLE
382: It is TRIANGLE. Coordinates of vertices: (97, -28), (11, -29), (32, 57). Perimeter =  281.537319; Color: CYAN
383: It is RECTANGLE. Coordinates of angles: (-89, -70), (-59, 6). Perimeter = 212.000000; Color: ORANGE
384: It is TRIANGLE. Coordinates of vertices: (60, 60), (-35, -16), (-78, 19). Perimeter =  321.064826; Color: GREEN
385: It is RECTANGLE. Coordinates of angles: (80, 62), (165, 101). Perimeter = 248.000000; Color: PURPLE
386: It is CIRCLE. Center coordinates: (95, 55), radius: 62. Perimeter = 389.557489; Color: ORANGE
387: It is TRIANGLE. Coordinates of vertices: (43, -29), (-36, -96), (16, 20). Perimeter =  286.654105; Color: CYAN
388: It is TRIANGLE. Coordinates of vertices: (91, -28), (66, -28), (-38, -88). Perimeter =  287.337517; Color: BLUE
389: It is TRIANGLE. Coordinates of vertices: (-27, -51), (17, 69), (-61, -39). Perimeter =  297.089495; Color: BLUE
390: It is CIRCLE. Center coordinates: (0, 57), radius: 99. Perimeter = 622.035345; Color: RED
391: It is TRIANGLE. Coordinates of vertices: (81, -63), (-84, -81), (4, -58). Perimeter =  334.097115; Color: BLUE
392: It is RECTANGLE. Coordinates of angles: (-24, -56), (-24, 14). Perimeter = 140.000000; Color: BLUE
393: It is CIRCLE. Center coordinates: (-2, 24), radius: 3. Perimeter = 18.849556; Color: YELLOW
394: It is TRIANGLE. Coordinates of vertices: (70, 73), (73, -39), (-4, -70). Perimeter =  356.058617; Color: RED
395: It is RECTANGLE. Coordinates of angles: (89, 63), (178, 133). Perimeter = 318.000000; Color: BLUE
396: It is RECTANGLE. Coordinates of angles: (75, -79), (158, -58). Perimeter = 208.000000; Color: BLUE
397: It is TRIANGLE. Coordinates of vertices: (-29, 17), (-46, -75), (-29, -80). Perimeter =  208.277514; Color: PURPLE
398: It is TRIANGLE. Coordinates of vertices: (20, 60), (-79, -12), (-36, -11). Perimeter =  255.851627; Color: YELLOW
399: It is RECTANGLE. Coordinates of angles: (-8, 52), (14, 117). Perimeter = 174.000000; Color: GREEN
400: It is RECTANGLE. Coordinates of angles: (50, -64), (143, -7). Perimeter = 300.000000; Color: GREEN
401: It is RECTANGLE. Coordinates of angles: (35, -25), (72, 3). Perimeter = 130.000000; Color: CYAN
402: It is RECTANGLE. Coordinates of angles: (96, -19), (100, 7). Perimeter = 60.000000; Color: CYAN
403: It is RECTANGLE. Coordinates of angles: (-47, -45), (-28, -10). Perimeter = 108.000000; Color: PURPLE
404: It is CIRCLE. Center coordinates: (64, 84), radius: 54. Perimeter = 339.292007; Color: YELLOW
405: It is CIRCLE. Center coordinates: (53, 16), radius: 41. Perimeter = 257.610598; Color: ORANGE
406: It is RECTANGLE. Coordinates of angles: (-19, 26), (67, 43). Perimeter = 206.000000; Color: ORANGE
407: It is RECTANGLE. Coordinates of angles: (-54, 41), (42, 68). Perimeter = 246.000000; Color: RED
408: It is TRIANGLE. Coordinates of vertices: (-89, 50), (11, 63), (-31, 73). Perimeter =  206.409436; Color: ORANGE
409: It is TRIANGLE. Coordinates of vertices: (-86, -7), (39, 14), (11, -47). Perimeter =  298.794804; Color: BLUE
410: It is TRIANGLE. Coordinates of vertices: (0, -2), (24, 74), (2, 42). Perimeter =  162.577842; Color: BLUE
411: It is CIRCLE. Center coordinates: (-72, -43), radius: 48. Perimeter = 301.592895; Color: BLUE
412: It is RECTANGLE. Coordinates of angles: (77, 52), (83, 61). Perimeter = 30.000000; Color: ORANGE
413: It is TRIANGLE. Coordinates of vertices: (85, -43), (-27, 35), (52, 25). Perimeter =  291.699217; Color: CYAN
414: It is CIRCLE. Center coordinates: (12, -20), radius: 23. Perimeter = 144.513262; Color: GREEN
415: It is TRIANGLE. Coordinates of vertices: (62, -48), (-10, 68), (-12, -28). Perimeter =  309.204288; Color: PURPLE
416: It is CIRCLE. Center coordinates: (97, -47), radius: 97. Perimeter = 609.468975; Color: PURPLE
417: It is CIRCLE. Center coordinates: (6, -61), radius: 52. Perimeter = 326.725636; Color: YELLOW
418: It is CIRCLE. Center coordinates: (-1, -72), radius: 20. Perimeter = 125.663706; Color: BLUE
419: It is RECTANGLE. Coordinates of angles: (-59, -66), (20, 28). Perimeter = 346.000000; Color: ORANGE
420: It is TRIANGLE. Coordinates of vertices: (-1, -55), (-97, -84), (21, 71). Perimeter =  422.995841; Color: ORANGE
421: It is RECTANGLE. Coordinates of angles: (-40, 29), (16, 125). Perimeter = 304.000000; Color: YELLOW
422: It is TRIANGLE. Coordinates of vertices: (-77, 36), (53, 73), (-99, 47). Perimeter =  313.967265; Color: BLUE
423: It is RECTANGLE. Coordinates of angles: (35, 75), (95, 103). Perimeter = 176.000000; Color: BLUE
424: It is RECTANGLE. Coordinates of angles: (43, -57), (126, -24). Perimeter = 232.000000; Color: RED
425: It is CIRCLE. Center coordinates: (59, -86), radius: 97. Perimeter = 609.468975; Color: GREEN
