Container with deleted elements:
Container contains 4698 elements.
0: It is TRIANGLE. Coordinates of vertices: (-90, -29), (7, -67), (22, 76). Perimeter =  401.484279; Color: GREEN
247: It is TRIANGLE. Coordinates of vertices: (74, -61), (45, -94), (-53, -41). Perimeter =  283.910568; Color: YELLOW
248: It is CIRCLE. Center coordinates: (-33, -80), radius: 66. Perimeter = 414.690230; Color: ORANGE
249: It is TRIANGLE. Coordinates of vertices: (-22, 40), (96, -76), (-66, 53). Perimeter =  418.436248; Color: BLUE
250: It is CIRCLE. Center coordinates: (-84, -91), radius: 44. Perimeter = 276.460153; Color: CYAN
251: It is CIRCLE. Center coordinates: (47, 12), radius: 47. Perimeter = 295.309709; Color: PURPLE
252: It is TRIANGLE. Coordinates of vertices: (90, 19), (25, -73), (-30, 49). Perimeter =  370.163142; Color: BLUE
253: It is TRIANGLE. Coordinates of vertices: (-90, 5), (29, -95), (-2, -15). Perimeter =  331.478474; Color: ORANGE
254: It is CIRCLE. Center coordinates: (-37, -73), radius: 51. Perimeter = 320.442451; Color: BLUE
255: It is RECTANGLE. Coordinates of angles: (-65, -75), (23, -8). Perimeter = 310.000000; Color: CYAN
256: It is TRIANGLE. Coordinates of vertices: (-51, -28), (-80, -18), (47, 57). Perimeter =  307.894732; Color: CYAN
257: It is CIRCLE. Center coordinates: (31, -80), radius: 81. Perimeter = 508.938010; Color: PURPLE
258: It is TRIANGLE. Coordinates of vertices: (-95, -38), (33, -36), (73, 78). Perimeter =  452.986333; Color: RED
259: It is CIRCLE. Center coordinates: (72, 31), radius: 82. Perimeter = 515.221195; Color: YELLOW
260: It is TRIANGLE. Coordinates of vertices: (12, -80), (92, 20), (-31, -86). Perimeter =  333.852099; Color: PURPLE
261: It is RECTANGLE. Coordinates of angles: (-63, -20), (7, 51). Perimeter = 282.000000; Color: YELLOW
262: It is RECTANGLE. Coordinates of angles: (99, 40), (189, 129). Perimeter = 358.000000; Color: BLUE
263: It is TRIANGLE. Coordinates of vertices: (-100, -63), (3, -14), (73, -84). Perimeter =  387.326242; Color: RED
264: It is TRIANGLE. Coordinates of vertices: (-68, 83), (27, 60), (38, -54). Perimeter =  385.493551; Color: BLUE
265: It is CIRCLE. Center coordinates: (-74, 4), radius: 60. Perimeter = 376.991118; Color: GREEN
266: It is CIRCLE. Center coordinates: (-55, -17), radius: 78. Perimeter = 490.088454; Color: BLUE
267: It is TRIANGLE. Coordinates of vertices: (-31, 16), (-98, -35), (22, 64). Perimeter =  311.274088; Color: YELLOW
268: It is TRIANGLE. Coordinates of vertices: (97, 31), (-42, 81), (-14, 74). Perimeter =  295.618877; Color: GREEN
269: It is RECTANGLE. Coordinates of angles: (-69, 1), (-8, 97). Perimeter = 314.000000; Color: BLUE
270: It is CIRCLE. Center coordinates: (-83, 17), radius: 81. Perimeter = 508.938010; Color: YELLOW
271: It is CIRCLE. Center coordinates: (98, -53), radius: 52. Perimeter = 326.725636; Color: ORANGE
272: It is TRIANGLE. Coordinates of vertices: (-53, -14), (-92, 98), (16, -63). Perimeter =  397.093065; Color: PURPLE
273: It is CIRCLE. Center coordinates: (56, 15), radius: 92. Perimeter = 578.053048; Color: CYAN
274: It is TRIANGLE. Coordinates of vertices: (-80, 63), (57, -2), (46, -26). Perimeter =  332.301247; Color: PURPLE
275: It is RECTANGLE. Coordinates of angles: (64, 90), (141, 180). Perimeter = 334.000000; Color: CYAN
276: It is TRIANGLE. Coordinates of vertices: (-64, -7), (-11, -90), (-71, 57). Perimeter =  321.633522; Color: CYAN
277: It is TRIANGLE. Coordinates of vertices: (37, -85), (-53, 33), (99, 75). Perimeter =  477.693302; Color: YELLOW
278: It is CIRCLE. Center coordinates: (-18, -98), radius: 77. Perimeter = 483.805269; Color: YELLOW
279: It is CIRCLE. Center coordinates: (50, -13), radius: 78. Perimeter = 490.088454; Color: RED
280: It is TRIANGLE. Coordinates of vertices: (86, -65), (-50, -44), (-76, 66). Perimeter =  458.981409; Color: PURPLE
281: It is TRIANGLE. Coordinates of vertices: (58, -42), (12, 99), (-85, 97). Perimeter =  444.758644; Color: YELLOW
282: It is TRIANGLE. Coordinates of vertices: (40, 59), (25, -72), (63, -53). Perimeter =  288.678494; Color: PURPLE
283: It is RECTANGLE. Coordinates of angles: (-28, 49), (39, 142). Perimeter = 320.000000; Color: GREEN
284: It is CIRCLE. Center coordinates: (-92, -27), radius: 48. Perimeter = 301.592895; Color: YELLOW
285: It is RECTANGLE. Coordinates of angles: (-12, -57), (72, -4). Perimeter = 274.000000; Color: GREEN
286: It is TRIANGLE. Coordinates of vertices: (69, -3), (68, 30), (-62, 61). Perimeter =  312.458006; Color: CYAN
287: It is CIRCLE. Center coordinates: (-51, -10), radius: 88. Perimeter = 552.920307; Color: CYAN
288: It is CIRCLE. Center coordinates: (-69, -21), radius: 44. Perimeter = 276.460153; Color: ORANGE
289: It is CIRCLE. Center coordinates: (96, -61), radius: 87. Perimeter = 546.637122; Color: GREEN
290: It is TRIANGLE. Coordinates of vertices: (63, -25), (60, 77), (-96, 28). Perimeter =  433.159349; Color: ORANGE
291: It is TRIANGLE. Coordinates of vertices: (-51, -71), (44, -6), (4, 25). Perimeter =  276.354021; Color: BLUE
292: It is CIRCLE. Center coordinates: (-33, -86), radius: 98. Perimeter = 615.752160; Color: YELLOW
293: It is CIRCLE. Center coordinates: (-96, -87), radius: 51. Perimeter = 320.442451; Color: ORANGE
294: It is RECTANGLE. Coordinates of angles: (-33, 62), (44, 129). Perimeter = 288.000000; Color: GREEN
295: It is TRIANGLE. Coordinates of vertices: (-70, -34), (99, -22), (9, -2). Perimeter =  346.855914; Color: BLUE
296: It is CIRCLE. Center coordinates: (69, 71), radius: 56. Perimeter = 351.858377; Color: YELLOW
297: It is CIRCLE. Center coordinates: (11, 13), radius: 73. Perimeter = 458.672527; Color: YELLOW
298: It is CIRCLE. Center coordinates: (3, -52), radius: 53. Perimeter = 333.008821; Color: YELLOW
299: It is TRIANGLE. Coordinates of vertices: (48, 72), (-57, 50), (-1, -51). Perimeter =  355.166844; Color: GREEN
300: It is RECTANGLE. Coordinates of angles: (20, -59), (113, 24). Perimeter = 352.000000; Color: GREEN
301: It is CIRCLE. Center coordinates: (-70, 70), radius: 79. Perimeter = 496.371639; Color: PURPLE
302: It is TRIANGLE. Coordinates of vertices: (-30, 75), (41, -84), (-41, -1). Perimeter =  367.598822; Color: GREEN
303: It is CIRCLE. Center coordinates: (-91, 24), radius: 60. Perimeter = 376.991118; Color: ORANGE
304: It is CIRCLE. Center coordinates: (77, 99), radius: 80. Perimeter = 502.654824; Color: BLUE
305: It is CIRCLE. Center coordinates: (-70, -24), radius: 73. Perimeter = 458.672527; Color: PURPLE
306: It is CIRCLE. Center coordinates: (32, -80), radius: 64. Perimeter = 402.123860; Color: YELLOW
307: It is RECTANGLE. Coordinates of angles: (-2, -100), (88, -37). Perimeter = 306.000000; Color: ORANGE
308: It is TRIANGLE. Coordinates of vertices: (95, -20), (22, 42), (-15, 84). Perimeter =  303.129303; Color: RED
309: It is TRIANGLE. Coordinates of vertices: (79, -29), (-57, 90), (32, 92). Perimeter =  399.542498; Color: GREEN
310: It is TRIANGLE. Coordinates of vertices: (-74, 25), (10, 64), (-24, -96). Perimeter =  387.108350; Color: CYAN
311: It is TRIANGLE. Coordinates of vertices: (16, 37), (-21, 78), (-26, -95). Perimeter =  366.819801; Color: BLUE
312: It is TRIANGLE. Coordinates of vertices: (-31, 86), (30, 6), (68, -73). Perimeter =  375.569208; Color: BLUE
313: It is CIRCLE. Center coordinates: (-47, -4), radius: 55. Perimeter = 345.575192; Color: GREEN
314: It is CIRCLE. Center coordinates: (-64, -36), radius: 58. Perimeter = 364.424748; Color: GREEN
315: It is RECTANGLE. Coordinates of angles: (75, 59), (132, 156). Perimeter = 308.000000; Color: YELLOW
316: It is TRIANGLE. Coordinates of vertices: (92, 67), (53, -38), (-52, -1). Perimeter =  382.585505; Color: CYAN
317: It is RECTANGLE. Coordinates of angles: (-22, 40), (60, 137). Perimeter = 358.000000; Color: ORANGE
318: It is RECTANGLE. Coordinates of angles: (-9, 4), (45, 94). Perimeter = 288.000000; Color: BLUE
319: It is CIRCLE. Center coordinates: (12, 44), radius: 60. Perimeter = 376.991118; Color: YELLOW
320: It is RECTANGLE. Coordinates of angles: (-48, 29), (50, 120). Perimeter = 378.000000; Color: ORANGE
321: It is RECTANGLE. Coordinates of angles: (99, -57), (173, 34). Perimeter = 330.000000; Color: CYAN
322: It is TRIANGLE. Coordinates of vertices: (-80, 19), (64, 68), (-73, 18). Perimeter =  305.018534; Color: BLUE
323: It is TRIANGLE. Coordinates of vertices: (39, 9), (-16, -88), (-18, 27). Perimeter =  286.299814; Color: BLUE
324: It is TRIANGLE. Coordinates of vertices: (32, 30), (-16, -60), (-82, -85). Perimeter =  334.505197; Color: GREEN
325: It is CIRCLE. Center coordinates: (-40, 74), radius: 95. Perimeter = 596.902604; Color: ORANGE
326: It is TRIANGLE. Coordinates of vertices: (67, -62), (87, -89), (-39, 79). Perimeter =  420.000709; Color: BLUE
327: It is RECTANGLE. Coordinates of angles: (55, 29), (108, 121). Perimeter = 290.000000; Color: PURPLE
328: It is TRIANGLE. Coordinates of vertices: (46, 56), (-19, 88), (-16, -66). Perimeter =  363.329484; Color: BLUE
329: It is TRIANGLE. Coordinates of vertices: (-44, 63), (-47, -24), (63, 94). Perimeter =  359.771447; Color: GREEN
330: It is TRIANGLE. Coordinates of vertices: (-70, -38), (10, 76), (81, 10). Perimeter =  394.653222; Color: YELLOW
331: It is TRIANGLE. Coordinates of vertices: (18, -39), (-91, 47), (81, -13). Perimeter =  389.160634; Color: YELLOW
332: It is TRIANGLE. Coordinates of vertices: (-20, 68), (-41, 24), (-28, -92). Perimeter =  325.680537; Color: BLUE
333: It is TRIANGLE. Coordinates of vertices: (75, 55), (-97, 26), (-47, -93). Perimeter =  495.307113; Color: GREEN
334: It is TRIANGLE. Coordinates of vertices: (95, -98), (79, 26), (-23, 25). Perimeter =  397.482305; Color: CYAN
335: It is TRIANGLE. Coordinates of vertices: (8, 53), (-68, 58), (-82, -45). Perimeter =  313.167777; Color: BLUE
336: It is CIRCLE. Center coordinates: (-49, -1), radius: 45. Perimeter = 282.743339; Color: GREEN
337: It is CIRCLE. Center coordinates: (44, -52), radius: 56. Perimeter = 351.858377; Color: GREEN
338: It is TRIANGLE. Coordinates of vertices: (-10, 99), (60, 0), (-66, 22). Perimeter =  344.364190; Color: BLUE
339: It is TRIANGLE. Coordinates of vertices: (56, -8), (9, 60), (-98, -33). Perimeter =  380.445402; Color: ORANGE
340: It is CIRCLE. Center coordinates: (-98, -91), radius: 60. Perimeter = 376.991118; Color: CYAN
341: It is CIRCLE. Center coordinates: (-78, -26), radius: 53. Perimeter = 333.008821; Color: RED
342: It is TRIANGLE. Coordinates of vertices: (85, -75), (48, -13), (-64, -78). Perimeter =  350.726480; Color: YELLOW
343: It is TRIANGLE. Coordinates of vertices: (-93, -64), (-12, -87), (41, 17). Perimeter =  357.507367; Color: YELLOW
344: It is TRIANGLE. Coordinates of vertices: (18, -91), (-51, 87), (27, 92). Perimeter =  452.287006; Color: PURPLE
345: It is CIRCLE. Center coordinates: (11, 64), radius: 74. Perimeter = 464.955713; Color: CYAN
346: It is CIRCLE. Center coordinates: (-89, -13), radius: 45. Perimeter = 282.743339; Color: GREEN
347: It is CIRCLE. Center coordinates: (39, -44), radius: 70. Perimeter = 439.822971; Color: CYAN
348: It is TRIANGLE. Coordinates of vertices: (32, 40), (92, 67), (66, -68). Perimeter =  316.501483; Color: BLUE
349: It is TRIANGLE. Coordinates of vertices: (-18, 6), (-62, -91), (-70, 88). Perimeter =  382.789481; Color: ORANGE
350: It is CIRCLE. Center coordinates: (-89, 9), radius: 79. Perimeter = 496.371639; Color: YELLOW
351: It is RECTANGLE. Coordinates of angles: (-86, 91), (11, 167). Perimeter = 346.000000; Color: GREEN
352: It is CIRCLE. Center coordinates: (-65, -72), radius: 95. Perimeter = 596.902604; Color: BLUE
353: It is CIRCLE. Center coordinates: (49, -82), radius: 45. Perimeter = 282.743339; Color: PURPLE
354: It is RECTANGLE. Coordinates of angles: (1, -75), (87, 22). Perimeter = 366.000000; Color: RED
355: It is TRIANGLE. Coordinates of vertices: (97, 64), (93, -91), (-39, 6). Perimeter =  466.710695; Color: CYAN
356: It is TRIANGLE. Coordinates of vertices: (-50, 75), (49, 56), (-70, -65). Perimeter =  411.939622; Color: ORANGE
357: It is CIRCLE. Center coordinates: (-97, -4), radius: 79. Perimeter = 496.371639; Color: CYAN
358: It is TRIANGLE. Coordinates of vertices: (69, 7), (-91, -79), (-23, -47). Perimeter =  363.478271; Color: CYAN
359: It is CIRCLE. Center coordinates: (-18, 42), radius: 44. Perimeter = 276.460153; Color: RED
360: It is TRIANGLE. Coordinates of vertices: (40, 61), (-35, -91), (60, 84). Perimeter =  399.098891; Color: BLUE
361: It is TRIANGLE. Coordinates of vertices: (13, -76), (-4, -49), (96, 24). Perimeter =  285.674137; Color: YELLOW
362: It is TRIANGLE. Coordinates of vertices: (-53, 77), (-84, -78), (-50, -68). Perimeter =  338.540726; Color: ORANGE
363: It is CIRCLE. Center coordinates: (20, 39), radius: 98. Perimeter = 615.752160; Color: CYAN
364: It is CIRCLE. Center coordinates: (91, -38), radius: 53. Perimeter = 333.008821; Color: PURPLE
365: It is CIRCLE. Center coordinates: (72, -36), radius: 59. Perimeter = 370.707933; Color: YELLOW
366: It is TRIANGLE. Coordinates of vertices: (10, -64), (-30, 47), (-88, -59). Perimeter =  336.945215; Color: CYAN
367: It is TRIANGLE. Coordinates of vertices: (-20, 94), (-20, 39), (-53, -37). Perimeter =  272.947856; Color: ORANGE
368: It is TRIANGLE. Coordinates of vertices: (-11, -76), (96, 9), (-60, -92). Perimeter =  374.040271; Color: ORANGE
369: It is TRIANGLE. Coordinates of vertices: (-1, 24), (95, 54), (-53, 7). Perimeter =  310.570257; Color: RED
370: It is TRIANGLE. Coordinates of vertices: (59, 72), (34, -19), (-85, 43). Perimeter =  375.445433; Color: BLUE
371: It is RECTANGLE. Coordinates of angles: (83, 53), (174, 142). Perimeter = 360.000000; Color: PURPLE
372: It is TRIANGLE. Coordinates of vertices: (75, 96), (78, -11), (-58, 88). Perimeter =  408.499554; Color: ORANGE
373: It is RECTANGLE. Coordinates of angles: (45, 61), (121, 122). Perimeter = 274.000000; Color: CYAN
374: It is TRIANGLE. Coordinates of vertices: (46, 93), (-1, 52), (13, -41). Perimeter =  294.421348; Color: ORANGE
375: It is TRIANGLE. Coordinates of vertices: (69, -8), (64, 35), (-88, 34). Perimeter =  357.813779; Color: BLUE
376: It is CIRCLE. Center coordinates: (92, -12), radius: 46. Perimeter = 289.026524; Color: YELLOW
377: It is RECTANGLE. Coordinates of angles: (16, -53), (107, -6). Perimeter = 276.000000; Color: GREEN
378: It is TRIANGLE. Coordinates of vertices: (-91, 8), (99, 46), (46, 18). Perimeter =  391.068858; Color: RED
379: It is CIRCLE. Center coordinates: (-80, -22), radius: 99. Perimeter = 622.035345; Color: CYAN
380: It is CIRCLE. Center coordinates: (49, 6), radius: 61. Perimeter = 383.274304; Color: PURPLE
381: It is CIRCLE. Center coordinates: (-2, -86), radius: 61. Perimeter = 383.274304; Color: RED
382: It is TRIANGLE. Coordinates of vertices: (-7, 68), (-68, 26), (-55, -58). Perimeter =  293.894016; Color: BLUE
383: It is CIRCLE. Center coordinates: (-17, 13), radius: 73. Perimeter = 458.672527; Color: BLUE
384: It is CIRCLE. Center coordinates: (-39, -59), radius: 54. Perimeter = 339.292007; Color: BLUE
385: It is TRIANGLE. Coordinates of vertices: (69, 87), (93, -58), (-95, -80). Perimeter =  570.317601; Color: RED
386: It is CIRCLE. Center coordinates: (-30, 94), radius: 64. Perimeter = 402.123860; Color: YELLOW
387: It is TRIANGLE. Coordinates of vertices: (-35, 77), (89, 69), (-99, -46). Perimeter =  483.295799; Color: GREEN
388: It is TRIANGLE. Coordinates of vertices: (-98, 39), (-18, 83), (-70, -72). Perimeter =  369.268830; Color: YELLOW
389: It is CIRCLE. Center coordinates: (-92, 72), radius: 94. Perimeter = 590.619419; Color: ORANGE
390: It is TRIANGLE. Coordinates of vertices: (-95, -26), (34, -40), (87, 80). Perimeter =  471.558682; Color: BLUE
391: It is TRIANGLE. Coordinates of vertices: (74, -67), (-97, 68), (63, -25). Perimeter =  446.348372; Color: PURPLE
392: It is TRIANGLE. Coordinates of vertices: (-34, -64), (95, 23), (-4, 0). Perimeter =  327.914626; Color: YELLOW
393: It is TRIANGLE. Coordinates of vertices: (-11, 47), (-53, -91), (14, 88). Perimeter =  383.398841; Color: GREEN
394: It is RECTANGLE. Coordinates of angles: (-22, -45), (45, 24). Perimeter = 272.000000; Color: ORANGE
395: It is TRIANGLE. Coordinates of vertices: (74, -69), (37, -51), (-86, -73). Perimeter =  326.148064; Color: BLUE
396: It is TRIANGLE. Coordinates of vertices: (57, 88), (-75, 69), (72, -98). Perimeter =  542.445732; Color: ORANGE
397: It is CIRCLE. Center coordinates: (71, 88), radius: 77. Perimeter = 483.805269; Color: ORANGE
398: It is RECTANGLE. Coordinates of angles: (64, -1), (135, 80). Perimeter = 304.000000; Color: BLUE
399: It is CIRCLE. Center coordinates: (-76, 40), radius: 90. Perimeter = 565.486678; Color: PURPLE
400: It is TRIANGLE. Coordinates of vertices: (-20, -86), (-98, -24), (89, -100). Perimeter =  411.388662; Color: PURPLE
401: It is TRIANGLE. Coordinates of vertices: (-34, -45), (26, 76), (-53, 62). Perimeter =  323.963987; Color: PURPLE
402: It is TRIANGLE. Coordinates of vertices: (-78, -58), (-79, -30), (73, -72). Perimeter =  337.361379; Color: GREEN
403: It is CIRCLE. Center coordinates: (81, 37), radius: 49. Perimeter = 307.876080; Color: CYAN
404: It is CIRCLE. Center coordinates: (90, 63), radius: 77. Perimeter = 483.805269; Color: BLUE
405: It is CIRCLE. Center coordinates: (33, -3), radius: 68. Perimeter = 427.256601; Color: PURPLE
406: It is TRIANGLE. Coordinates of vertices: (-13, 62), (48, -98), (-21, -78). Perimeter =  383.302244; Color: YELLOW
407: It is CIRCLE. Center coordinates: (76, 88), radius: 47. Perimeter = 295.309709; Color: BLUE
408: It is CIRCLE. Center coordinates: (-29, 46), radius: 53. Perimeter = 333.008821; Color: GREEN
409: It is TRIANGLE. Coordinates of vertices: (63, -56), (-89, -8), (57, 88). Perimeter =  478.257900; Color: GREEN
410: It is CIRCLE. Center coordinates: (-76, -4), radius: 68. Perimeter = 427.256601; Color: YELLOW
411: It is TRIANGLE. Coordinates of vertices: (-37, -73), (-93, 44), (-17, 68). Perimeter =  351.822029; Color: PURPLE
412: It is TRIANGLE. Coordinates of vertices: (-37, -76), (-66, 67), (67, 62). Perimeter =  451.805346; Color: ORANGE
413: It is TRIANGLE. Coordinates of vertices: (-71, 56), (33, -94), (-30, 97). Perimeter =  441.631320; Color: RED
414: It is TRIANGLE. Coordinates of vertices: (-96, -62), (-87, -33), (33, -28). Perimeter =  283.873972; Color: BLUE
415: It is CIRCLE. Center coordinates: (-53, -23), radius: 95. Perimeter = 596.902604; Color: RED
416: It is CIRCLE. Center coordinates: (8, 14), radius: 59. Perimeter = 370.707933; Color: RED
417: It is CIRCLE. Center coordinates: (-58, 81), radius: 99. Perimeter = 622.035345; Color: PURPLE
418: It is RECTANGLE. Coordinates of angles: (-97, -68), (-11, 30). Perimeter = 368.000000; Color: BLUE
